Band_Album,Rating,ratings,reviews,lists,comments
Joy Division_Unknown Pleasures,4.5,556,0,36,736
Joy Division_Unknown Pleasures,4,353,0,0,0
Joy Division_Unknown Pleasures,5,69,0,0,0
Joy Division_Unknown Pleasures,5,86,0,0,1
Joy Division_Unknown Pleasures,4.5,226,0,3,118
Joy Division_Unknown Pleasures,3,1238,0,0,0
Joy Division_Unknown Pleasures,4.5,469,0,0,0
Joy Division_Unknown Pleasures,3,318,0,0,24
Joy Division_Unknown Pleasures,5,594,0,0,13
Joy Division_Unknown Pleasures,5,221,0,0,0
Joy Division_Unknown Pleasures,4.5,275,0,0,30
Joy Division_Unknown Pleasures,4.5,762,0,3,46
Joy Division_Unknown Pleasures,5,547,15,4,37
Joy Division_Unknown Pleasures,4.5,169,0,3,14
Joy Division_Unknown Pleasures,5,1250,20,19,123
Joy Division_Unknown Pleasures,5,189,1,0,9
Joy Division_Unknown Pleasures,5,124,0,0,0
Joy Division_Unknown Pleasures,5,34,0,0,0
Joy Division_Unknown Pleasures,4,1058,16,5,3863
Joy Division_Unknown Pleasures,5,295,0,2,2
Joy Division_Unknown Pleasures,4.5,1509,0,1,22
Joy Division_Unknown Pleasures,3.5,568,0,0,0
Joy Division_Unknown Pleasures,3.5,401,0,0,0
Joy Division_Unknown Pleasures,5,34,0,0,0
Joy Division_Unknown Pleasures,4.5,1684,19,65,6941
Joy Division_Unknown Pleasures,5,144,0,0,1
Joy Division_Unknown Pleasures,4,323,0,0,0
Joy Division_Unknown Pleasures,4.5,489,0,0,11
Joy Division_Unknown Pleasures,5,488,0,0,133
Joy Division_Unknown Pleasures,4.5,489,0,1,0
Joy Division_Unknown Pleasures,4.5,166,0,6,38
Joy Division_Unknown Pleasures,5,951,7,8,1390
Joy Division_Unknown Pleasures,5,966,63,69,3473
Joy Division_Unknown Pleasures,5,724,0,0,0
Joy Division_Unknown Pleasures,3,1646,0,0,44
Joy Division_Unknown Pleasures,4.5,57,0,0,0
Joy Division_Unknown Pleasures,5,187,0,1,7
Joy Division_Unknown Pleasures,2,29,2,1,0
Joy Division_Unknown Pleasures,4.5,417,0,0,30
Joy Division_Unknown Pleasures,5,167,0,0,0
Joy Division_Unknown Pleasures,5,257,3,2,137
Joy Division_Unknown Pleasures,4,1527,19,12,10469
Joy Division_Unknown Pleasures,5,151,0,2,0
Joy Division_Unknown Pleasures,2.5,60,0,0,0
Joy Division_Unknown Pleasures,5,167,0,0,3
Joy Division_Unknown Pleasures,4,95,0,0,0
Joy Division_Unknown Pleasures,5,122,0,0,14
Joy Division_Unknown Pleasures,4.5,3236,0,0,17
Joy Division_Unknown Pleasures,3.5,713,0,30,6089
Joy Division_Unknown Pleasures,3,2557,0,1,565
Joy Division_Unknown Pleasures,4.5,1287,0,0,1623
Joy Division_Unknown Pleasures,3.5,1179,12,5,680
Joy Division_Unknown Pleasures,4.5,96,0,0,0
Joy Division_Unknown Pleasures,4.5,1127,0,3,16
Joy Division_Unknown Pleasures,4,54,0,0,0
Joy Division_Unknown Pleasures,4,178,1,0,8
Joy Division_Unknown Pleasures,5,899,0,0,2
Joy Division_Unknown Pleasures,3.5,2351,3,23,3828
Joy Division_Unknown Pleasures,5,4505,0,0,11
Joy Division_Unknown Pleasures,4.5,301,0,0,3
Joy Division_Unknown Pleasures,5,143,0,0,0
Joy Division_Unknown Pleasures,4.5,365,29,14,288
Joy Division_Unknown Pleasures,4,125,0,1,6
Joy Division_Unknown Pleasures,4.5,326,0,0,9
Joy Division_Unknown Pleasures,3,16,0,0,0
Joy Division_Unknown Pleasures,5,30,0,61,3663
Joy Division_Unknown Pleasures,5,161,0,0,0
Joy Division_Unknown Pleasures,5,88,0,0,0
Joy Division_Unknown Pleasures,4.5,440,2,3,1955
Joy Division_Unknown Pleasures,4,1150,0,0,12
Joy Division_Unknown Pleasures,2.5,2877,3,0,2926
Joy Division_Unknown Pleasures,5,360,0,0,2
Joy Division_Unknown Pleasures,4,59,0,0,0
Joy Division_Unknown Pleasures,5,393,0,0,0
Joy Division_Unknown Pleasures,3.5,944,0,0,357
Joy Division_Unknown Pleasures,5,21,0,0,0
Joy Division_Unknown Pleasures,4.5,187,0,4,45
Joy Division_Unknown Pleasures,4,111,0,0,0
Joy Division_Unknown Pleasures,3.5,267,0,2,306
Joy Division_Unknown Pleasures,4.5,268,0,0,0
Joy Division_Unknown Pleasures,4,193,0,0,2
Joy Division_Unknown Pleasures,4.5,397,0,0,235
Joy Division_Unknown Pleasures,5,279,0,3,108
Joy Division_Unknown Pleasures,4,375,0,1,12
Joy Division_Unknown Pleasures,5,220,0,0,0
Joy Division_Unknown Pleasures,5,339,0,0,0
Joy Division_Unknown Pleasures,4.5,124,0,0,0
Joy Division_Unknown Pleasures,5,589,0,0,9
Joy Division_Unknown Pleasures,5,212,0,0,0
Joy Division_Unknown Pleasures,5,349,0,0,0
Joy Division_Unknown Pleasures,4.5,3345,0,26,9342
Joy Division_Unknown Pleasures,4,1356,0,3,1
Joy Division_Unknown Pleasures,2,497,0,0,358
Joy Division_Unknown Pleasures,4,119,0,2,4
Joy Division_Unknown Pleasures,4.5,2207,0,0,0
Joy Division_Unknown Pleasures,5,175,0,0,1
Joy Division_Unknown Pleasures,4.5,502,0,3,5
Joy Division_Unknown Pleasures,5,295,2,9,0
Joy Division_Unknown Pleasures,4.5,484,2,0,57
Joy Division_Unknown Pleasures,4.5,184,0,0,8
Joy Division_Unknown Pleasures,5,782,0,0,5
Joy Division_Unknown Pleasures,4.5,299,0,1,0
Joy Division_Unknown Pleasures,3.5,645,0,0,555
Joy Division_Unknown Pleasures,4.5,773,0,0,0
Joy Division_Unknown Pleasures,3,4175,114,740,8483
Joy Division_Unknown Pleasures,4,335,0,0,0
Joy Division_Unknown Pleasures,4.5,687,0,2,0
Joy Division_Unknown Pleasures,4.5,170,4,0,23
Joy Division_Unknown Pleasures,5,506,2,32,1871
Joy Division_Unknown Pleasures,5,158,2,2,45
Joy Division_Unknown Pleasures,5,115,0,3,69
Joy Division_Unknown Pleasures,5,185,0,0,0
Joy Division_Unknown Pleasures,4.5,170,0,1,5
Joy Division_Unknown Pleasures,4.5,345,0,1,2
Joy Division_Unknown Pleasures,5,216,0,0,7
Joy Division_Unknown Pleasures,5,320,0,0,0
Joy Division_Unknown Pleasures,5,206,0,0,0
Joy Division_Unknown Pleasures,4.5,36,0,0,56
Joy Division_Unknown Pleasures,5,2049,2,31,1195
Joy Division_Unknown Pleasures,5,429,0,0,0
Joy Division_Unknown Pleasures,3,333,1,0,299
Joy Division_Unknown Pleasures,5,520,0,0,0
Joy Division_Unknown Pleasures,5,112,0,0,0
Joy Division_Unknown Pleasures,4.5,546,1,1,18
Joy Division_Unknown Pleasures,5,1066,0,0,0
Joy Division_Unknown Pleasures,5,24,0,0,1
Joy Division_Unknown Pleasures,3.5,632,0,0,0
Joy Division_Unknown Pleasures,4,164,0,0,0
Joy Division_Unknown Pleasures,4.5,691,0,0,25
Joy Division_Unknown Pleasures,4,471,0,0,0
Joy Division_Unknown Pleasures,5,435,0,0,0
Joy Division_Unknown Pleasures,5,95,0,25,7059
Joy Division_Unknown Pleasures,3.5,3613,2,34,4617
Joy Division_Unknown Pleasures,5,190,0,0,0
Joy Division_Unknown Pleasures,4.5,949,1,41,1443
Joy Division_Unknown Pleasures,4,65,0,0,35
Joy Division_Unknown Pleasures,4.5,160,0,0,69
Joy Division_Unknown Pleasures,3,121,0,1,131
Joy Division_Unknown Pleasures,4.5,158,0,0,0
Joy Division_Unknown Pleasures,4,193,0,0,0
Joy Division_Unknown Pleasures,4.5,98,0,1,3
Joy Division_Unknown Pleasures,4.5,224,0,0,0
Joy Division_Unknown Pleasures,4.5,1001,12,100,4488
Joy Division_Unknown Pleasures,4.5,367,2,1,21
Joy Division_Unknown Pleasures,4.5,132,1,28,350
Joy Division_Unknown Pleasures,4,1674,4,35,28
Joy Division_Unknown Pleasures,4,331,0,0,1
Joy Division_Unknown Pleasures,3.5,62,0,0,8
Joy Division_Unknown Pleasures,4.5,896,2,97,861
Joy Division_Unknown Pleasures,5,22,0,0,0
Joy Division_Unknown Pleasures,3.5,940,0,5,61
Joy Division_Unknown Pleasures,4.5,1329,0,6,44
Joy Division_Unknown Pleasures,4.5,488,9,3,1986
Joy Division_Unknown Pleasures,4,924,5,4,370
Joy Division_Unknown Pleasures,5,495,0,1,118
Joy Division_Unknown Pleasures,4,918,127,50,2905
Joy Division_Unknown Pleasures,5,522,0,0,14
Joy Division_Unknown Pleasures,5,199,0,0,0
Joy Division_Unknown Pleasures,5,66,0,0,0
Joy Division_Unknown Pleasures,4.5,552,0,0,12
Joy Division_Unknown Pleasures,4.5,2075,0,0,0
Joy Division_Unknown Pleasures,5,2454,6,0,1526
Joy Division_Unknown Pleasures,5,407,0,0,4
Joy Division_Unknown Pleasures,4.5,60,3,0,5
Joy Division_Unknown Pleasures,4.5,276,0,1,31
Joy Division_Unknown Pleasures,5,81,0,0,0
Joy Division_Unknown Pleasures,5,50,0,0,0
Joy Division_Unknown Pleasures,5,417,0,0,0
Joy Division_Unknown Pleasures,4.5,149,0,2,72
Joy Division_Unknown Pleasures,4,352,0,0,0
Joy Division_Unknown Pleasures,3.5,1043,0,0,0
Joy Division_Unknown Pleasures,5,92,0,0,0
Joy Division_Unknown Pleasures,5,98,0,0,0
Joy Division_Unknown Pleasures,4.5,456,0,0,0
Joy Division_Unknown Pleasures,4,31,0,0,3
Joy Division_Unknown Pleasures,5,2964,0,21,686
Joy Division_Unknown Pleasures,4.5,223,0,0,0
Joy Division_Unknown Pleasures,4.5,236,2,0,2
Joy Division_Unknown Pleasures,3.5,1935,0,0,0
Joy Division_Unknown Pleasures,4.5,233,0,1,12
Joy Division_Unknown Pleasures,5,211,0,0,3
Joy Division_Unknown Pleasures,4.5,403,0,0,27
Joy Division_Unknown Pleasures,4.5,2060,0,4,167
Joy Division_Unknown Pleasures,5,150,0,0,0
Joy Division_Unknown Pleasures,3.5,299,0,0,5
Joy Division_Unknown Pleasures,3.5,1677,0,10,599
Joy Division_Unknown Pleasures,4,176,0,0,18
Joy Division_Unknown Pleasures,5,459,0,0,0
Joy Division_Unknown Pleasures,3,254,0,0,0
Joy Division_Unknown Pleasures,4.5,1163,21,119,3839
Joy Division_Unknown Pleasures,4.5,116,1,2,28
Joy Division_Unknown Pleasures,4.5,3506,3,31,7673
Joy Division_Unknown Pleasures,5,176,0,0,0
Joy Division_Unknown Pleasures,4.5,695,1,0,13
Joy Division_Unknown Pleasures,3.5,270,0,0,0
Joy Division_Unknown Pleasures,3.5,134,0,0,0
Joy Division_Unknown Pleasures,4.5,134,0,0,0
Joy Division_Unknown Pleasures,3.5,2146,19,12,958
Joy Division_Unknown Pleasures,4.5,1370,1,7,521
Joy Division_Unknown Pleasures,4.5,423,0,2,9
Joy Division_Unknown Pleasures,5,18,0,0,0
Joy Division_Unknown Pleasures,5,698,1,1,37
Joy Division_Unknown Pleasures,4,696,0,0,60
Joy Division_Unknown Pleasures,4,10,0,0,3
Joy Division_Unknown Pleasures,5,147,0,0,0
Joy Division_Unknown Pleasures,4.5,159,0,0,247
Joy Division_Unknown Pleasures,4.5,812,0,0,0
Joy Division_Unknown Pleasures,5,157,0,0,0
Joy Division_Unknown Pleasures,4,681,3,1,109
Joy Division_Unknown Pleasures,4.5,447,0,1,2
Joy Division_Unknown Pleasures,4,810,0,6,3085
Joy Division_Unknown Pleasures,4.5,1004,0,0,0
Joy Division_Unknown Pleasures,4.5,173,0,0,3
Joy Division_Unknown Pleasures,4,2380,123,493,55422
Joy Division_Unknown Pleasures,4.5,110,0,0,0
Joy Division_Unknown Pleasures,5,1770,0,8,925
Joy Division_Unknown Pleasures,5,389,0,0,405
Joy Division_Unknown Pleasures,4.5,644,0,0,641
Joy Division_Unknown Pleasures,3,179,0,0,401
Joy Division_Unknown Pleasures,4.5,1681,5,16,438
Joy Division_Unknown Pleasures,4,1067,0,0,2
Joy Division_Unknown Pleasures,5,134,0,0,0
Joy Division_Unknown Pleasures,4.5,133,0,0,0
Joy Division_Unknown Pleasures,4,349,0,25,247
Joy Division_Unknown Pleasures,4,453,0,0,0
Joy Division_Unknown Pleasures,4.5,60,0,0,1
Joy Division_Unknown Pleasures,3.5,31,0,0,0
Joy Division_Unknown Pleasures,4.5,638,0,20,3913
Joy Division_Unknown Pleasures,4,958,0,0,74
Joy Division_Unknown Pleasures,5,1067,1,1,26
Joy Division_Unknown Pleasures,5,152,0,0,0
Joy Division_Unknown Pleasures,4,1341,10,42,8562
Joy Division_Unknown Pleasures,5,20,0,0,0
Joy Division_Unknown Pleasures,5,323,0,0,0
Joy Division_Unknown Pleasures,4,174,0,0,3
Joy Division_Unknown Pleasures,3.5,811,47,128,9812
Joy Division_Unknown Pleasures,5,6289,0,1,30
Joy Division_Unknown Pleasures,4,796,0,0,0
Joy Division_Unknown Pleasures,5,249,0,0,1
Joy Division_Unknown Pleasures,5,487,2,24,459
Joy Division_Unknown Pleasures,5,1038,0,0,13
Joy Division_Unknown Pleasures,5,603,0,3,3
Joy Division_Unknown Pleasures,4.5,57,0,0,1100
Joy Division_Unknown Pleasures,4,1018,0,0,0
Joy Division_Unknown Pleasures,4.5,619,0,0,1
Joy Division_Unknown Pleasures,4.5,627,2,13,1945
Joy Division_Unknown Pleasures,5,262,0,1,0
Joy Division_Unknown Pleasures,4.5,703,0,1,8
Joy Division_Unknown Pleasures,3.5,546,22,60,2119
Joy Division_Unknown Pleasures,5,218,0,2,93
Joy Division_Unknown Pleasures,5,268,0,3,2
Joy Division_Unknown Pleasures,3.5,354,0,0,19
Joy Division_Unknown Pleasures,4.5,1282,40,22,6520
Joy Division_Unknown Pleasures,5,879,0,4,293
Joy Division_Unknown Pleasures,5,382,1,4,3577
Joy Division_Unknown Pleasures,5,798,0,0,0
Joy Division_Unknown Pleasures,4,309,0,10,418
Joy Division_Unknown Pleasures,5,723,0,1,0
Joy Division_Unknown Pleasures,4.5,74,0,0,0
Joy Division_Unknown Pleasures,5,80,0,0,1
Joy Division_Unknown Pleasures,4,340,0,1,2
Joy Division_Unknown Pleasures,4.5,207,0,0,0
Joy Division_Unknown Pleasures,4,4060,60,187,80958
Joy Division_Unknown Pleasures,4.5,1734,0,1,12
Joy Division_Unknown Pleasures,4,249,0,0,1
Joy Division_Unknown Pleasures,5,577,0,1,9
Joy Division_Unknown Pleasures,4,239,0,0,0
Joy Division_Unknown Pleasures,4,350,0,0,26
Joy Division_Unknown Pleasures,3.5,359,0,0,0
Joy Division_Unknown Pleasures,4,568,0,0,0
Joy Division_Unknown Pleasures,5,261,0,2,11
Joy Division_Unknown Pleasures,4.5,3538,0,0,0
Joy Division_Unknown Pleasures,3.5,232,0,0,25
Joy Division_Unknown Pleasures,3,1848,21,10,2299
Joy Division_Unknown Pleasures,5,27,0,0,0
Joy Division_Unknown Pleasures,5,1382,6,3,277
Joy Division_Unknown Pleasures,4.5,516,0,0,0
Joy Division_Unknown Pleasures,5,323,0,0,0
Joy Division_Unknown Pleasures,5,254,2,66,431
Joy Division_Unknown Pleasures,4.5,555,0,0,0
Joy Division_Unknown Pleasures,4.5,172,0,5,28
Joy Division_Unknown Pleasures,5,51,0,0,0
Joy Division_Unknown Pleasures,4,265,1,4,648
Joy Division_Unknown Pleasures,5,21,0,0,0
Joy Division_Unknown Pleasures,5,74,2,5,398
Joy Division_Unknown Pleasures,4.5,4093,27,22,24881
Joy Division_Unknown Pleasures,3.5,547,0,0,0
Joy Division_Unknown Pleasures,5,6,0,0,1
Joy Division_Unknown Pleasures,4,1036,8,9,7483
Joy Division_Unknown Pleasures,3.5,820,0,1,30
Joy Division_Unknown Pleasures,5,122,0,0,0
Joy Division_Unknown Pleasures,4,819,0,1,1
Joy Division_Unknown Pleasures,3.5,261,0,0,1
Joy Division_Unknown Pleasures,3,169,0,10,545
Joy Division_Unknown Pleasures,5,852,0,0,8
Joy Division_Unknown Pleasures,5,16,0,0,0
Joy Division_Unknown Pleasures,3,2806,117,100,28581
Joy Division_Unknown Pleasures,4,1508,24,45,1905
Joy Division_Unknown Pleasures,5,347,11,88,6004
Joy Division_Unknown Pleasures,4.5,1159,13,1,3029
Joy Division_Unknown Pleasures,1,214,0,0,16
Joy Division_Unknown Pleasures,3.5,397,1,4,12
Joy Division_Unknown Pleasures,5,2134,0,0,1
Joy Division_Unknown Pleasures,5,43,0,0,3
Joy Division_Unknown Pleasures,5,25,0,1,0
Joy Division_Unknown Pleasures,4,545,0,0,0
Joy Division_Unknown Pleasures,3.5,5323,3,4,7403
Joy Division_Unknown Pleasures,4.5,34,0,0,0
Joy Division_Unknown Pleasures,4.5,166,0,0,0
Joy Division_Unknown Pleasures,4.5,192,1,1,0
Joy Division_Unknown Pleasures,3.5,245,0,1,34
Joy Division_Unknown Pleasures,4,595,0,24,422
Joy Division_Unknown Pleasures,4,27,0,0,11
Joy Division_Unknown Pleasures,3.5,1178,0,6,602
Joy Division_Unknown Pleasures,5,29,0,0,0
Joy Division_Unknown Pleasures,5,425,0,1,16
Joy Division_Unknown Pleasures,3.5,1015,0,15,7
Joy Division_Unknown Pleasures,4,975,0,21,26
Joy Division_Unknown Pleasures,5,85,0,0,1
Joy Division_Unknown Pleasures,4.5,277,0,0,2
Joy Division_Unknown Pleasures,5,134,0,0,3
Joy Division_Unknown Pleasures,5,2137,0,14,5510
Joy Division_Unknown Pleasures,4.5,1774,6,117,41948
Joy Division_Unknown Pleasures,5,156,0,0,2
Joy Division_Unknown Pleasures,5,82,0,0,0
Joy Division_Unknown Pleasures,4,769,175,327,5701
Joy Division_Unknown Pleasures,5,221,0,0,0
Joy Division_Unknown Pleasures,5,449,139,8,1106
Joy Division_Unknown Pleasures,4.5,60,26,1,31
Joy Division_Unknown Pleasures,4,162,0,0,0
Joy Division_Unknown Pleasures,2.5,1524,14,21,1251
Joy Division_Unknown Pleasures,4.5,43,0,0,60
Joy Division_Unknown Pleasures,4,435,20,2,108
Joy Division_Unknown Pleasures,5,2988,0,0,20
Joy Division_Unknown Pleasures,2,1197,0,6,453
Joy Division_Unknown Pleasures,5,110,0,2,0
Joy Division_Unknown Pleasures,4.5,231,0,0,6
Joy Division_Unknown Pleasures,5,255,0,0,0
Joy Division_Unknown Pleasures,2.5,618,0,0,0
Joy Division_Unknown Pleasures,4.5,274,0,0,47
Joy Division_Unknown Pleasures,4.5,134,0,0,6
Joy Division_Unknown Pleasures,4.5,269,0,3,3
Joy Division_Unknown Pleasures,5,672,0,2,322
Joy Division_Unknown Pleasures,3.5,186,0,0,14
Joy Division_Unknown Pleasures,4.5,277,0,2,14
Joy Division_Unknown Pleasures,5,1025,10,2,37
Joy Division_Unknown Pleasures,3.5,39,0,0,0
Joy Division_Unknown Pleasures,4.5,460,0,0,4
Joy Division_Unknown Pleasures,5,299,0,2,4
Joy Division_Unknown Pleasures,5,126,0,0,0
Joy Division_Unknown Pleasures,4,848,0,0,10
Joy Division_Unknown Pleasures,4,58,0,1,0
Joy Division_Unknown Pleasures,4,595,0,3,6
Joy Division_Unknown Pleasures,4.5,159,1,0,2
Joy Division_Unknown Pleasures,4.5,1104,0,15,546
Joy Division_Unknown Pleasures,3.5,137,1,0,5
Joy Division_Unknown Pleasures,5,546,0,47,153
Joy Division_Unknown Pleasures,5,47,0,0,0
Joy Division_Unknown Pleasures,4,272,0,0,0
Joy Division_Unknown Pleasures,4.5,2178,46,48,7684
Joy Division_Unknown Pleasures,5,3111,0,3,0
Joy Division_Unknown Pleasures,5,261,0,2,1
Joy Division_Unknown Pleasures,4.5,1184,2,2,14
Joy Division_Unknown Pleasures,5,542,0,1,1
Joy Division_Unknown Pleasures,4,374,7,4,395
Joy Division_Unknown Pleasures,5,271,0,0,0
Joy Division_Unknown Pleasures,5,1577,0,1,44
Joy Division_Unknown Pleasures,5,87,0,0,0
Joy Division_Unknown Pleasures,5,62,0,0,2
Joy Division_Unknown Pleasures,4.5,210,0,0,0
Joy Division_Unknown Pleasures,4,133,0,0,25
Joy Division_Unknown Pleasures,4.5,195,0,0,0
Joy Division_Unknown Pleasures,5,53,0,0,2
Joy Division_Unknown Pleasures,4,51,0,0,0
Joy Division_Unknown Pleasures,5,56,0,0,0
Joy Division_Unknown Pleasures,4.5,971,0,0,731
Joy Division_Unknown Pleasures,4.5,57,0,0,0
Joy Division_Unknown Pleasures,4.5,174,3,0,16
Joy Division_Unknown Pleasures,5,346,0,0,0
Joy Division_Unknown Pleasures,3.5,1403,12,38,1240
Joy Division_Unknown Pleasures,5,208,0,0,0
Joy Division_Unknown Pleasures,5,104,0,0,0
Joy Division_Unknown Pleasures,4.5,866,0,0,0
Joy Division_Unknown Pleasures,5,303,0,0,0
Joy Division_Unknown Pleasures,5,19,0,0,0
Joy Division_Unknown Pleasures,5,659,0,0,1
Joy Division_Unknown Pleasures,4.5,483,0,4,10
Joy Division_Unknown Pleasures,5,4348,0,4,569
Joy Division_Unknown Pleasures,5,430,1,5,57
Joy Division_Unknown Pleasures,4,403,0,9,43
Joy Division_Unknown Pleasures,4.5,37,8,9,47
Joy Division_Unknown Pleasures,4.5,83,0,7,283
Joy Division_Unknown Pleasures,2.5,261,0,16,55
Joy Division_Unknown Pleasures,5,78,0,0,0
Joy Division_Unknown Pleasures,5,60,0,0,1
Joy Division_Unknown Pleasures,5,172,0,0,0
Joy Division_Unknown Pleasures,5,306,7,0,463
Joy Division_Unknown Pleasures,5,238,0,5,14
Joy Division_Unknown Pleasures,5,102,0,1,2
Joy Division_Unknown Pleasures,4,5866,0,1,1
Joy Division_Unknown Pleasures,3,390,0,4,12
Joy Division_Unknown Pleasures,5,656,0,1,248
Joy Division_Unknown Pleasures,5,283,5,22,217
Joy Division_Unknown Pleasures,3.5,71,2,18,53
Joy Division_Unknown Pleasures,5,418,0,0,0
Joy Division_Unknown Pleasures,5,81,0,0,0
Joy Division_Unknown Pleasures,4,224,0,20,38
Joy Division_Unknown Pleasures,4,147,0,2,18
Joy Division_Unknown Pleasures,3.5,1818,0,0,21
Joy Division_Unknown Pleasures,5,620,0,0,0
Joy Division_Unknown Pleasures,4,170,2,2,162
Joy Division_Unknown Pleasures,5,292,0,3,9
Joy Division_Unknown Pleasures,4,335,0,0,51
Joy Division_Unknown Pleasures,5,17,0,0,0
Joy Division_Unknown Pleasures,4,67,0,1,0
Joy Division_Unknown Pleasures,4.5,312,0,2,168
Joy Division_Unknown Pleasures,5,85,0,1,332
Joy Division_Unknown Pleasures,4.5,9,0,0,13
Joy Division_Unknown Pleasures,4.5,484,0,3,22
Joy Division_Unknown Pleasures,5,461,0,3,59
Joy Division_Unknown Pleasures,5,169,0,0,0
Joy Division_Unknown Pleasures,5,550,0,0,1
Joy Division_Unknown Pleasures,3.5,393,2,9,445
Joy Division_Unknown Pleasures,5,42,0,0,7
Joy Division_Unknown Pleasures,4.5,87,0,0,0
Joy Division_Unknown Pleasures,5,142,0,0,209
Joy Division_Unknown Pleasures,5,128,0,0,0
Joy Division_Unknown Pleasures,2,2045,3,5,726
Joy Division_Unknown Pleasures,5,1496,0,6,1146
Joy Division_Unknown Pleasures,4.5,1586,0,0,90
Joy Division_Unknown Pleasures,4.5,121,0,0,0
Joy Division_Unknown Pleasures,4.5,2056,64,46,8053
Joy Division_Unknown Pleasures,5,40,0,0,1
Joy Division_Unknown Pleasures,4.5,97,0,0,1
Joy Division_Unknown Pleasures,5,350,0,0,1
Joy Division_Unknown Pleasures,4,681,0,0,2
Joy Division_Unknown Pleasures,4.5,83,3,3,67
Joy Division_Unknown Pleasures,5,268,0,2,0
Joy Division_Unknown Pleasures,4,458,0,0,0
Joy Division_Unknown Pleasures,5,269,3,0,6
Joy Division_Unknown Pleasures,4.5,187,0,0,0
Joy Division_Unknown Pleasures,4,7480,122,148,1126
Joy Division_Unknown Pleasures,5,1126,7,1,1090
Joy Division_Unknown Pleasures,4.5,492,0,0,0
Joy Division_Unknown Pleasures,4.5,296,0,4,731
Joy Division_Unknown Pleasures,5,130,0,1,0
Joy Division_Unknown Pleasures,4.5,206,0,0,1
Joy Division_Unknown Pleasures,4.5,117,0,3,9
Joy Division_Unknown Pleasures,4.5,2230,0,18,195
Joy Division_Unknown Pleasures,4,1878,0,30,1006
Joy Division_Unknown Pleasures,5,275,0,0,64
Joy Division_Unknown Pleasures,4.5,76,0,0,0
Joy Division_Unknown Pleasures,3.5,251,0,0,0
Joy Division_Unknown Pleasures,5,608,0,16,136
Joy Division_Unknown Pleasures,3,755,4,15,306
Joy Division_Unknown Pleasures,5,119,0,0,2
Joy Division_Unknown Pleasures,5,454,0,0,0
Joy Division_Unknown Pleasures,4.5,666,0,0,135
Joy Division_Unknown Pleasures,4,1557,0,15,69
Joy Division_Unknown Pleasures,5,311,0,0,22
Joy Division_Unknown Pleasures,4.5,841,10,11,4817
Joy Division_Unknown Pleasures,4,172,0,1,4
Joy Division_Unknown Pleasures,4,1069,0,0,5
Joy Division_Unknown Pleasures,4.5,80,0,10,3
Joy Division_Unknown Pleasures,4,262,0,0,0
Joy Division_Unknown Pleasures,5,1809,0,0,0
Joy Division_Unknown Pleasures,5,295,0,0,12
Joy Division_Unknown Pleasures,5,92,0,0,0
Joy Division_Unknown Pleasures,4.5,29,0,0,0
Joy Division_Unknown Pleasures,4.5,3375,0,12,71
Joy Division_Unknown Pleasures,5,36,0,0,3
Joy Division_Unknown Pleasures,4,51,0,0,2
Joy Division_Unknown Pleasures,3,762,0,0,4
Joy Division_Unknown Pleasures,5,288,0,0,57
Joy Division_Unknown Pleasures,4.5,1443,1,38,2960
Joy Division_Unknown Pleasures,4.5,837,0,9,315
Joy Division_Unknown Pleasures,5,112,0,0,1
Joy Division_Unknown Pleasures,4.5,491,0,3,5
Joy Division_Unknown Pleasures,5,284,0,0,1
Joy Division_Unknown Pleasures,5,1362,0,24,26
Joy Division_Unknown Pleasures,5,167,0,0,15
Joy Division_Unknown Pleasures,4.5,41,0,0,0
Joy Division_Unknown Pleasures,4,1733,0,0,3
Joy Division_Unknown Pleasures,4.5,618,0,0,24
Joy Division_Unknown Pleasures,5,72,0,0,0
Joy Division_Unknown Pleasures,5,1580,42,3,378
Joy Division_Unknown Pleasures,3.5,1330,4,71,680
Joy Division_Unknown Pleasures,4,650,7,34,549
Joy Division_Unknown Pleasures,4,496,0,3,1
Joy Division_Unknown Pleasures,4,185,0,4,8
Joy Division_Unknown Pleasures,5,16,0,0,2
Joy Division_Unknown Pleasures,4.5,83,0,0,168
Joy Division_Unknown Pleasures,5,96,0,5,68
Joy Division_Unknown Pleasures,4.5,434,0,3,86
Joy Division_Unknown Pleasures,4,328,0,0,0
Joy Division_Unknown Pleasures,4,187,0,0,1
Joy Division_Unknown Pleasures,5,29,0,0,0
Joy Division_Unknown Pleasures,5,253,0,0,3
Joy Division_Unknown Pleasures,5,60,0,0,0
Joy Division_Unknown Pleasures,4.5,693,0,0,1279
Joy Division_Unknown Pleasures,5,609,0,1,14
Joy Division_Unknown Pleasures,4.5,16,0,0,0
Joy Division_Unknown Pleasures,5,3,0,0,0
Joy Division_Unknown Pleasures,4.5,575,0,13,1260
Joy Division_Unknown Pleasures,3.5,764,17,4,959
Joy Division_Unknown Pleasures,4,1840,0,40,321
Joy Division_Unknown Pleasures,4.5,167,0,3,15
Joy Division_Unknown Pleasures,4,223,0,0,0
Joy Division_Unknown Pleasures,3,176,0,0,0
Joy Division_Unknown Pleasures,5,294,0,0,0
Joy Division_Unknown Pleasures,4.5,71,0,0,6
Joy Division_Unknown Pleasures,5,457,2,8,456
Joy Division_Unknown Pleasures,5,161,0,0,1
Joy Division_Unknown Pleasures,4,422,1,13,232
Joy Division_Unknown Pleasures,3.5,436,0,0,36
Joy Division_Unknown Pleasures,5,145,0,8,31
